item_id,price,shop_id,shop_title,skuurl,sold,title,totalSoldQuantity
564784074114,76.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=564784074114,1,[按需印刷]第一性原理计算Heusler合金,53
537201313619,115.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=537201313619,1,[按需印刷]有机化合物结构鉴定(第4版),8
575989738624,73.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=575989738624,1,急诊医学,1
529108393265,71.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=529108393265,2,[按需印刷]神经外科护理手册,82
520451788038,31.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520451788038,1,地理信息系统基础 龚健雅 著,5
521447809605,178.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521447809605,1,[按需印刷]实用外周血管介入治疗学(翻译版，原书第2版),111
560433286219,628.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560433286219,2,[按需印刷]中国古老月季,14
520555223372,156.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520555223372,1,"振动理论与工程应用 何琳,帅长庚",1
540226890165,43.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=540226890165,1,图形图像中的离散数据处理技术(南京航空航天大学研究生教材)  刘浩，戴宁，崔海华 著,10
520581910843,156.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520581910843,1,现代天然产物化学 王锋鹏,4
520446183925,90.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520446183925,2,[按需印刷]城市与建筑风环境的大涡模拟方法及其应用,5
584926542982,132.72,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=584926542982,2,急诊医学精要,5
560500039382,70.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560500039382,1,[按需印刷]可拓学,7
44947817426,70.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=44947817426,0,"数学物理方法 I/柯朗,希尔伯特/钱敏,郭敦仁译",33
577074355587,148.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=577074355587,1,从数学的观点看物理世界统计物理与临界相变理论,2
555040464668,156.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=555040464668,1,政策文献量化研究,5
546051131093,103.50,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=546051131093,1,数字基础(第10版英文影印版)/国外电子与电气工程经典图书系列,1
521452104826,39.60,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521452104826,1,[按需印刷]抽象代数学习辅导,17
521147609446,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=521147609446,0,"计算机组成原理(第5版)(含光盘)/白中英 白中英,戴志涛",92
560433934062,88.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560433934062,0,[按需印刷]湍流初级教程,9
520532213961,21.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520532213961,0,基础物理实验(普通高等教育十一五规划教材),0
577446313226,165.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=577446313226,1,江南牡丹/资源、栽培及应用,1
560373733661,52.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560373733661,3,[按需印刷]红外热成像测温原理与技术,16
560433222941,178.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=560433222941,2,[按需印刷]同位素水文学,17
573351577484,33.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=573351577484,0,大学物理教程（第四版）（上册）  贾瑞皋，刘冰,1
520440714431,94.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520440714431,0,安徽繁昌人字洞早期人类活动遗址,0
520439338704,102.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520439338704,0,普林斯顿数学指南（**卷）,43
520436363809,61.60,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436363809,0,内置CFRP圆管的方钢管高强混凝土结构的静力性能研究,0
581315062561,172.20,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=581315062561,1,2018中国生命科学与生物技术发展报告,4
520443099033,77.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520443099033,0,群论及其在物理学中的应用(物理卷)(精)/中国科学技术经典文库,6
524023138695,21.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=524023138695,1,《分析化学(上册)》(第四版)/胡育筑,13
557802636934,27.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=557802636934,3,"计量经济学  朱长存,等",5
520426723762,62.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520426723762,0,图解手术配合丛书 图解妇科手术配合/袁琦，周俊英,2
575949881977,118.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=575949881977,1,数学小丛书（合订本）,5
576841477363,393.42,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=576841477363,0,生物技术药物研究开发和质量控制（第三版）,1
520446587698,36.80,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520446587698,2,无机化学  游文玮，吴红 编,3
564098022303,51.00,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=564098022303,2,2019临床医学检验技术(师)模拟试卷及解析/傅占江,12
520439442664,101.10,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520439442664,2,半导体光子学,6
520436727428,190.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=520436727428,0,基因的分子生物学（第七版）,31
45691761204,22.40,71918597,科学出版社旗舰店,//detail.m.tmall.com/item.htm?id=45691761204,0,口腔材料学(第二版) 科学出版社 马冬梅，任彦萍,0
